fight_date,fighter_a_name,fighter_b_name,fighter_a_id,fighter_b_id,result,title_fight,weight_class,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance,a_slpm,b_slpm,a_str_acc,b_str_acc,a_sapm,b_sapm,a_str_def,b_str_def,a_td_avg,b_td_avg,a_td_acc,b_td_acc,a_td_def,b_td_def,a_sub_avg,b_sub_avg
2010-08-01,Jacob Volkmann,Paul Kelly,jacob-volkmann,paul-kelly,W,False,Lightweight,29,25,175.26,175.26,180.34,177.8,Southpaw,Orthodox,1.1777799999999998,2.6111133333333334,0.4,0.355,,,,,2.0,1.3333,0.36,0.61,,,0.3333,1.0
2010-08-01,DaMarques Johnson,Matthew Riddle,damarques-johnson,matthew-riddle,L,False,Welterweight,28,24,185.42,185.42,190.5,187.96,Orthodox,Southpaw,1.2666666666666666,3.066666666666667,0.397,0.616,,,,,0.0,3.8,0.0,0.534,,,0.6667,0.8
2010-08-01,James Irvin,Igor Pokrajac,james-irvin,igor-pokrajac,L,False,Light Heavyweight,31,31,187.96,182.88,190.5,193.04,Orthodox,Orthodox,0.35555333333333333,1.4,0.534,0.36,,,,,0.0,1.5,0.0,0.5,,,0.1111,0.0
2010-08-01,Mike Massenzio,Brian Stann,mike-massenzio,brian-stann,L,False,Middleweight,27,29,187.96,185.42,185.42,187.96,Southpaw,Orthodox,0.1,1.55,0.25,0.348,,,,,0.5,0.0,0.5,0.0,,,1.5,0.0
2010-08-01,Charles Oliveira,Darren Elkins,charles-oliveira,darren-elkins,W,False,Lightweight,20,26,177.8,177.8,187.96,180.34,Orthodox,Orthodox,,0.0,,0.0,,,,,,1.0,,0.5,,,,0.0
2010-08-01,Rob Kimmons,Steve Steinbeiss,rob-kimmons,steve-steinbeiss,W,False,Middleweight,29,29,177.8,190.5,185.42,190.5,Orthodox,Orthodox,0.65,0.4666666666666667,0.393,0.36,,,,,0.5,0.0,0.333,0.0,,,1.5,0.0
2010-08-07,Chael Sonnen,Anderson Silva,chael-sonnen,anderson-silva,L,True,Middleweight,33,35,185.42,187.96,187.96,195.58,Southpaw,Southpaw,2.066666666666667,2.2,0.454,0.749,,,,,3.2857,0.1818,0.511,0.182,,,0.0,0.2727
2010-08-07,Jon Fitch,Thiago Alves,jon-fitch,thiago-alves,W,False,Welterweight,32,26,182.88,175.26,193.04,177.8,Orthodox,Orthodox,2.389746666666667,1.9555533333333335,0.517,0.496,,,,,3.0,0.5,0.539,0.333,,,0.8462,0.3333
2010-08-07,Rafael Dos Anjos,Clay Guida,rafael-dos-anjos,clay-guida,L,False,Lightweight,25,28,172.72,170.18,177.8,177.8,Southpaw,Orthodox,2.0533333333333332,2.0909066666666667,0.384,0.396,,,,,2.6,3.2727,0.42,0.438,,,1.6,0.6364
2010-08-07,Ricardo Almeida,Matt Hughes,ricardo-almeida,matt-hughes,L,False,Welterweight,33,36,182.88,175.26,187.96,185.42,Orthodox,Switch,1.2416666666666667,1.5515133333333333,0.585,0.552,,,,,3.125,2.1364,0.488,0.554,,,1.375,0.6818
2010-08-07,Junior Dos Santos,Roy Nelson,junior-dos-santos,roy-nelson,W,False,Heavyweight,26,34,193.04,182.88,195.58,182.88,Orthodox,Orthodox,1.6400000000000001,0.5666666666666667,0.544,0.41,,,,,0.0,0.5,0.0,0.25,,,0.0,0.0
2010-08-07,Rick Story,Dustin Hazelett,rick-story,dustin-hazelett,W,False,Welterweight,25,24,175.26,185.42,180.34,193.04,Southpaw,Orthodox,1.95,0.9583333333333334,0.328,0.413,,,,,3.0,0.25,0.678,0.25,,,2.0,1.625
2010-08-07,Phil Davis,Rodney Wallace,phil-davis,rodney-wallace,W,False,Light Heavyweight,25,28,187.96,175.26,200.66,182.88,Orthodox,Switch,2.066666666666667,1.6333333333333333,0.615,0.465,,,,,2.0,9.0,0.475,0.65,,,1.0,1.5
2010-08-07,Charlie Brenneman,Johny Hendricks,charlie-brenneman,johny-hendricks,L,False,Welterweight,29,26,177.8,175.26,182.88,175.26,Orthodox,Southpaw,2.2,2.4222200000000003,0.62,0.567,,,,,6.0,5.0,0.6,0.5,,,0.0,1.3333
2010-08-07,Todd Brown,Tim Boetsch,todd-brown,tim-boetsch,L,False,Light Heavyweight,33,29,180.34,182.88,188.0,187.96,Orthodox,Orthodox,,1.7,,0.475,,,,,,0.25,,0.125,,,,0.0
2010-08-07,Stefan Struve,Christian Morecraft,stefan-struve,christian-morecraft,W,False,Heavyweight,22,23,210.82,198.12,213.36,205.74,Orthodox,Orthodox,0.9600000000000001,,0.454,,,,,,0.4,,0.4,,,,2.4,
2010-08-07,Ben Saunders,Dennis Hallman,ben-saunders,dennis-hallman,L,False,Welterweight,27,34,187.96,175.26,195.58,182.88,Orthodox,Orthodox,1.7444466666666665,0.48000000000000004,0.65,0.242,,,,,0.1667,1.0,0.167,0.164,,,1.0,2.0
2010-08-28,BJ Penn,Frankie Edgar,bj-penn,frankie-edgar,L,True,Lightweight,31,28,175.26,167.64,177.8,172.72,Orthodox,Orthodox,2.7098066666666667,3.191666666666667,0.604,0.455,,,,,1.2353,3.625,0.391,0.313,,,0.6471,0.25
2010-08-28,Randy Couture,James Toney,randy-couture,james-toney,W,False,Heavyweight,47,42,185.42,175.26,190.5,183.0,Orthodox,Orthodox,2.31818,,0.619,,,,,,2.3182,,0.569,,,,0.4091,
2010-08-28,Mario Miranda,Demian Maia,mario-miranda,demian-maia,L,False,Middleweight,31,32,190.5,185.42,187.96,182.88,Orthodox,Southpaw,1.9333333333333333,0.8,0.53,0.454,,,,,1.5,1.375,0.5,0.368,,,0.0,1.125
2010-08-28,Kenny Florian,Gray Maynard,kenny-florian,gray-maynard,L,False,Lightweight,34,31,177.8,175.26,187.96,177.8,Southpaw,Orthodox,1.70476,1.5916666666666666,0.475,0.413,,,,,1.5,2.75,0.477,0.629,,,0.8571,0.875
2010-08-28,Marcus Davis,Nate Diaz,marcus-davis,nate-diaz,L,False,Welterweight,37,25,177.8,182.88,177.8,193.04,Southpaw,Southpaw,1.4717933333333333,1.6066666666666667,0.508,0.424,,,,,0.8462,1.2,0.289,0.428,,,0.9231,1.3
2010-08-28,Gabe Ruediger,Joe Lauzon,gabe-ruediger,joe-lauzon,L,False,Lightweight,32,26,177.8,177.8,178.0,180.34,Orthodox,Orthodox,0.4666666666666667,0.7904733333333334,0.3,0.524,,,,,2.0,2.0,0.16,0.666,,,0.0,2.4286
2010-08-28,Nik Lentz,Andre Winner,nik-lentz,andre-winner,W,False,Lightweight,26,28,172.72,180.34,172.72,185.42,Orthodox,Orthodox,4.088886666666666,2.688886666666667,0.433,0.443,,,,,4.0,0.0,0.46,0.0,,,2.0,0.0
2010-08-28,John Salter,Dan Miller,john-salter,dan-miller,L,False,Middleweight,25,29,185.42,185.42,187.96,187.96,Southpaw,Orthodox,0.3333333333333333,1.2444466666666665,0.255,0.303,,,,,1.0,1.1667,0.29,0.183,,,0.0,1.0
2010-08-28,Greg Soto,Nick Osipczak,greg-soto,nick-osipczak,W,False,Welterweight,24,25,180.34,187.96,185.42,193.04,Orthodox,Orthodox,1.4,1.9555533333333335,0.53,0.53,,,,,0.0,1.0,0.0,0.5,,,0.0,1.0
2010-08-28,Mike Pierce,Amilcar Alves,mike-pierce,amilcar-alves,W,False,Welterweight,29,22,172.72,182.88,177.8,185.42,Orthodox,Southpaw,2.6666666666666665,,0.44,,,,,,4.3333,,0.547,,,,0.0,
2010-09-15,Nate Marquardt,Rousimar Palhares,nate-marquardt,rousimar-palhares,W,False,Middleweight,31,30,182.88,172.72,187.96,180.34,Orthodox,Orthodox,1.8424266666666667,0.6799999999999999,0.553,0.27,,,,,1.9091,2.2,0.564,0.464,,,0.9091,1.6
2010-09-15,Efrain Escudero,Charles Oliveira,efrain-escudero,charles-oliveira,L,False,Lightweight,24,20,175.26,177.8,177.8,187.96,Orthodox,Orthodox,2.1166666666666667,0.2,0.4,0.75,,,,,2.0,0.0,0.468,0.0,,,0.5,2.0
2010-09-15,Jim Miller,Gleison Tibau,jim-miller,gleison-tibau,W,False,Lightweight,27,26,172.72,177.8,180.34,180.34,Southpaw,Southpaw,1.8761933333333334,0.9212133333333333,0.366,0.355,,,,,2.2857,4.3636,0.406,0.593,,,2.0,0.9091
2010-09-15,Cole Miller,Ross Pearson,cole-miller,ross-pearson,W,False,Lightweight,26,25,185.42,172.72,187.96,175.26,Orthodox,Orthodox,0.9809533333333333,4.155553333333334,0.284,0.46,,,,,0.2857,0.3333,0.143,0.333,,,2.4286,0.0
2010-09-15,John Gunderson,Yves Edwards,john-gunderson,yves-edwards,L,False,Lightweight,31,33,175.26,175.26,175.26,185.42,Orthodox,Southpaw,1.0666666666666667,1.3866666666666667,0.275,0.533,,,,,2.5,0.2,0.75,0.15,,,2.0,0.8
2010-09-15,Kyle Kingsbury,Jared Hamman,kyle-kingsbury,jared-hamman,W,False,Light Heavyweight,28,28,193.04,190.5,193.04,190.5,Orthodox,Orthodox,1.1666666666666667,2.2,0.35,0.415,,,,,1.0,1.0,0.165,0.5,,,0.0,0.0
2010-09-15,David Branch,Tomasz Drwal,david-branch,tomasz-drwal,W,False,Middleweight,28,28,185.42,185.42,198.12,193.04,Orthodox,Orthodox,1.3333333333333333,1.5333333333333334,0.51,0.364,,,,,0.0,1.8,0.0,0.544,,,0.0,0.2
2010-09-15,Rich Attonito,Rafael Natal,rich-attonito,rafael-natal,W,False,Middleweight,33,27,177.8,182.88,182.88,193.04,Orthodox,Orthodox,1.6,,0.36,,,,,,1.0,,0.33,,,,0.0,
2010-09-15,TJ Waldburger,David Mitchell,tj-waldburger,david-mitchell,W,False,Welterweight,22,30,180.34,182.88,190.5,193.04,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-09-15,Forrest Petz,Brian Foster,forrest-petz,brian-foster,L,False,Welterweight,34,26,175.26,175.26,180.34,180.34,Orthodox,Orthodox,2.033333333333333,0.8666666666666667,0.32,0.26,,,,,1.1667,1.0,0.333,0.5,,,0.0,0.3333
2010-09-25,Frank Mir,Mirko Cro Cop,frank-mir,mirko-cro-cop,W,False,Heavyweight,31,36,190.5,187.96,200.66,185.42,Southpaw,Southpaw,0.6583333333333333,1.3809533333333335,0.506,0.437,,,,,0.75,0.2857,0.329,0.286,,,1.1875,0.4286
2010-09-25,Ryan Bader,Rogerio Nogueira,ryan-bader,rogerio-nogueira,W,False,Light Heavyweight,27,34,187.96,187.96,187.96,190.5,Orthodox,Southpaw,2.0,1.2333333333333334,0.423,0.42,,,,,2.75,0.5,0.448,0.5,,,0.5,0.5
2010-09-25,Matt Serra,Chris Lytle,matt-serra,chris-lytle,L,False,Welterweight,36,36,167.64,180.34,172.72,172.72,Orthodox,Orthodox,1.0717933333333332,2.0156866666666664,0.369,0.438,,,,,1.7692,0.5294,0.294,0.313,,,0.7692,1.4706
2010-09-25,Sean Sherk,Evan Dunham,sean-sherk,evan-dunham,W,False,Lightweight,37,28,167.64,177.8,170.18,177.8,Orthodox,Southpaw,2.2848466666666667,2.0166666666666666,0.478,0.373,,,,,4.0909,1.75,0.4,0.563,,,0.3636,0.75
2010-09-25,Jeremy Stephens,Melvin Guillard,jeremy-stephens,melvin-guillard,L,False,Lightweight,24,27,172.72,175.26,180.34,172.72,Orthodox,Orthodox,1.8740733333333333,0.8969666666666666,0.463,0.382,,,,,1.0,1.1818,0.456,0.477,,,0.3333,0.0909
2010-09-25,Joe Doerksen,CB Dollaway,joe-doerksen,cb-dollaway,L,False,Middleweight,32,27,182.88,187.96,190.5,193.04,Orthodox,Orthodox,1.0095266666666667,0.8555533333333333,0.523,0.422,,,,,1.7143,2.1667,0.399,0.552,,,1.7143,0.8333
2010-09-25,Joey Beltran,Matt Mitrione,joey-beltran,matt-mitrione,L,False,Heavyweight,28,32,185.42,190.5,190.5,200.66,Orthodox,Switch,3.966666666666667,1.9333333333333333,0.52,0.595,,,,,0.0,0.0,0.0,0.0,,,0.0,2.0
2010-09-25,Pat Audinwood,Thiago Tavares,pat-audinwood,thiago-tavares,L,False,Lightweight,24,25,182.88,170.18,188.0,172.72,Orthodox,Orthodox,,1.4166666666666667,,0.436,,,,,,2.875,,0.388,,,,1.5
2010-09-25,Waylon Lowe,Steve Lopez,waylon-lowe,steve-lopez,W,False,Lightweight,29,26,170.18,180.34,165.0,180.34,Southpaw,Orthodox,0.06666666666666667,0.4,0.16,0.12,,,,,1.0,0.0,0.16,0.0,,,0.0,0.0
2010-09-25,TJ Grant,Julio Paulino,tj-grant,julio-paulino,W,False,Welterweight,26,34,177.8,182.88,182.88,185.42,Orthodox,Orthodox,2.5166666666666666,1.1333333333333333,0.56,0.27,,,,,1.25,0.0,0.32,0.0,,,0.0,0.0
2010-09-25,Sean McCorkle,Mark Hunt,sean-mccorkle,mark-hunt,W,False,Heavyweight,34,36,200.66,177.8,205.74,182.88,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-10-16,Yoshihiro Akiyama,Michael Bisping,yoshihiro-akiyama,michael-bisping,L,False,Middleweight,35,31,177.8,185.42,185.42,190.5,Orthodox,Orthodox,2.7333333333333334,2.6444466666666666,0.37,0.412,,,,,4.0,1.5,0.875,0.473,,,0.5,0.4167
2010-10-16,Carlos Condit,Dan Hardy,carlos-condit,dan-hardy,W,False,Welterweight,26,28,187.96,182.88,190.5,187.96,Orthodox,Orthodox,2.97778,1.9866666666666668,0.4,0.358,,,,,1.3333,0.4,0.417,0.25,,,1.6667,0.0
2010-10-16,John Hathaway,Mike Pyle,john-hathaway,mike-pyle,L,False,Welterweight,23,35,185.42,182.88,190.5,187.96,Orthodox,Orthodox,3.55,1.1166666666666667,0.47,0.39,,,,,3.5,0.5,0.485,0.083,,,0.75,1.5
2010-10-16,James Wilks,Claude Patrick,james-wilks,claude-patrick,L,False,Welterweight,32,30,185.42,180.34,190.5,190.5,Orthodox,Orthodox,1.6444466666666666,0.8666666666666667,0.467,0.72,,,,,1.3333,1.0,0.433,0.5,,,4.0,2.0
2010-10-16,Cyrille Diabate,Alexander Gustafsson,cyrille-diabate,alexander-gustafsson,L,False,Light Heavyweight,37,23,198.12,195.58,205.74,200.66,Southpaw,Orthodox,1.1333333333333333,0.2,0.8,0.13,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2010-10-16,Vinicius Queiroz,Rob Broughton,vinicius-queiroz,rob-broughton,L,False,Heavyweight,27,27,200.66,187.96,202.0,187.96,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-10-16,Mark Holst,Paul Sass,mark-holst,paul-sass,L,False,Lightweight,25,22,182.88,182.88,190.0,185.42,Orthodox,Orthodox,0.13333333333333333,,0.12,,,,,,1.0,,1.0,,,,3.0,
2010-10-16,Curt Warburton,Spencer Fisher,curt-warburton,spencer-fisher,L,False,Lightweight,29,34,182.88,170.18,185.42,177.8,Orthodox,Southpaw,,2.3743600000000002,,0.465,,,,,,0.5385,,0.126,,,,0.6154
2010-10-16,James McSweeney,Fabio Maldonado,james-mcsweeney,fabio-maldonado,L,False,Light Heavyweight,29,30,193.04,185.42,195.58,190.5,Switch,Orthodox,2.1333333333333333,,0.575,,,,,,0.5,,0.25,,,,1.0,
2010-10-23,Brock Lesnar,Cain Velasquez,brock-lesnar,cain-velasquez,L,True,Heavyweight,33,28,190.5,185.42,205.74,195.58,Orthodox,Orthodox,1.96,2.911113333333333,0.74,0.648,,,,,2.0,2.3333,0.716,0.492,,,0.4,0.3333
2010-10-23,Martin Kampmann,Jake Shields,martin-kampmann,jake-shields,L,False,Welterweight,28,31,182.88,182.88,182.88,182.88,Orthodox,Orthodox,1.66,,0.447,,,,,,0.9,,0.433,,,,1.6,
2010-10-23,Paulo Thiago,Diego Sanchez,paulo-thiago,diego-sanchez,L,False,Welterweight,29,28,180.34,177.8,185.42,182.88,Orthodox,Southpaw,0.9066666666666666,2.1904733333333337,0.372,0.419,,,,,0.6,1.3571,0.122,0.329,,,1.4,0.9286
2010-10-23,Tito Ortiz,Matt Hamill,tito-ortiz,matt-hamill,L,False,Light Heavyweight,35,34,190.5,185.42,187.96,193.04,Orthodox,Orthodox,1.8212133333333334,2.14,0.55,0.421,,,,,2.4545,1.9,0.572,0.451,,,0.2727,0.0
2010-10-23,Gabriel Gonzaga,Brendan Schaub,gabriel-gonzaga,brendan-schaub,L,False,Heavyweight,31,27,187.96,193.04,193.04,198.12,Orthodox,Orthodox,0.8848466666666667,1.0444466666666667,0.541,0.59,,,,,1.1818,0.0,0.611,0.0,,,0.6364,0.0
2010-10-23,Court McGee,Ryan Jensen,court-mcgee,ryan-jensen,W,False,Middleweight,25,33,180.34,185.42,190.5,193.04,Orthodox,Orthodox,1.4666666666666666,0.7111133333333334,0.37,0.512,,,,,5.0,0.5,0.71,0.333,,,1.0,0.6667
2010-10-23,Tom Lawlor,Patrick Cote,tom-lawlor,patrick-cote,W,False,Middleweight,27,30,182.88,180.34,187.96,180.34,Southpaw,Orthodox,1.8,1.4666666666666666,0.37,0.444,,,,,2.0,0.4,0.13,0.183,,,0.75,0.2
2010-10-23,Mike Guymon,Daniel Roberts,mike-guymon,daniel-roberts,L,False,Welterweight,36,30,182.88,177.8,187.96,187.96,Orthodox,Southpaw,2.1666666666666665,0.4,0.535,0.26,,,,,1.5,3.5,0.5,0.83,,,1.0,1.5
2010-10-23,Paul Taylor,Sam Stout,paul-taylor,sam-stout,L,False,Lightweight,30,26,182.88,175.26,182.88,177.8,Orthodox,Orthodox,3.0285733333333336,3.7037066666666667,0.459,0.262,,,,,0.2857,0.1111,0.286,0.111,,,0.5714,0.1111
2010-10-23,Chris Camozzi,Dongi Yang,chris-camozzi,dongi-yang,W,False,Middleweight,23,25,187.96,177.8,193.04,180.34,Orthodox,Southpaw,4.133333333333334,,0.55,,,,,,0.0,,0.0,,,,0.0,
2010-10-23,Gilbert Yvel,Jon Madsen,gilbert-yvel,jon-madsen,L,False,Heavyweight,34,30,187.96,182.88,195.58,182.88,Orthodox,Orthodox,1.2,2.1111133333333334,0.35,0.423,,,,,0.0,1.3333,0.0,0.583,,,1.0,0.0
2010-11-13,Nate Marquardt,Yushin Okami,nate-marquardt,yushin-okami,L,False,Middleweight,31,29,182.88,187.96,187.96,190.5,Orthodox,Southpaw,1.7611133333333333,2.0242400000000003,0.538,0.41,,,,,1.75,1.6364,0.517,0.454,,,0.9167,0.7273
2010-11-13,Andre Winner,Dennis Siver,andre-winner,dennis-siver,L,False,Lightweight,29,31,180.34,167.64,185.42,177.8,Orthodox,Orthodox,2.35,1.8962933333333334,0.475,0.308,,,,,0.0,0.4444,0.0,0.211,,,0.0,0.2222
2010-11-13,Amir Sadollah,Peter Sobotta,amir-sadollah,peter-sobotta,W,False,Welterweight,30,23,177.8,182.88,187.96,190.5,Orthodox,Southpaw,3.1333333333333333,1.1,0.402,0.36,,,,,0.4,1.5,0.2,0.22,,,0.4,1.0
2010-11-13,Krzysztof Soszynski,Goran Reljic,krzysztof-soszynski,goran-reljic,W,False,Light Heavyweight,33,26,185.42,190.5,195.58,205.74,Open Stance,Southpaw,1.7888866666666667,1.4888866666666667,0.345,0.39,,,,,0.5,1.3333,0.2,0.533,,,0.5,1.3333
2010-11-13,Duane Ludwig,Nick Osipczak,duane-ludwig,nick-osipczak,W,False,Welterweight,32,25,177.8,187.96,177.8,193.04,Orthodox,Orthodox,0.7,1.95,0.483,0.505,,,,,0.0,0.75,0.0,0.375,,,0.0,1.0
2010-11-13,Vladimir Matyushenko,Alexandre Ferreira,vladimir-matyushenko,alexandre-ferreira,W,False,Light Heavyweight,39,31,182.88,170.18,187.96,170.18,Orthodox,Orthodox,1.3416666666666666,,0.42,,,,,,2.125,,0.443,,,,0.125,
2010-11-13,Pascal Krauss,Mark Scanlon,pascal-krauss,mark-scanlon,W,False,Welterweight,23,27,185.42,175.26,182.88,177.8,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-11-13,Kyle Noke,Rob Kimmons,kyle-noke,rob-kimmons,W,False,Middleweight,30,29,185.42,177.8,193.04,185.42,Southpaw,Orthodox,3.3333333333333335,1.0266666666666666,0.56,0.43,,,,,0.0,1.2,0.0,0.366,,,0.0,1.6
2010-11-13,Seth Petruzelli,Karlos Vemola,seth-petruzelli,karlos-vemola,L,False,Light Heavyweight,30,25,182.88,182.88,193.04,190.5,Orthodox,Orthodox,1.4,1.0666666666666667,0.39,0.38,,,,,0.3333,0.0,0.333,0.0,,,1.0,1.0
2010-11-13,Carlos Eduardo Rocha,Kris McCray,carlos-eduardo-rocha,kris-mccray,W,False,Welterweight,29,29,177.8,182.88,177.8,193.04,Orthodox,Orthodox,,1.2666666666666666,,0.28,,,,,,0.0,,0.0,,,,0.0
2010-11-20,Rampage Jackson,Lyoto Machida,rampage-jackson,lyoto-machida,W,False,Light Heavyweight,32,32,185.42,185.42,185.42,187.96,Orthodox,Southpaw,2.466666666666667,2.6444466666666666,0.524,0.614,,,,,0.5714,1.2222,0.189,0.48,,,0.0,0.7778
2010-11-20,Matt Hughes,BJ Penn,matt-hughes,bj-penn,L,False,Welterweight,37,31,175.26,175.26,185.42,177.8,Switch,Orthodox,1.4898533333333333,2.6925933333333334,0.533,0.583,,,,,2.0435,1.2778,0.53,0.406,,,0.6957,0.6111
2010-11-20,Maiquel Falcao,Gerald Harris,maiquel-falcao,gerald-harris,W,False,Middleweight,29,31,180.34,180.34,175.0,195.58,Orthodox,Southpaw,,1.0666666666666667,,0.323,,,,,,2.0,,0.5,,,,0.0
2010-11-20,Tim Boetsch,Phil Davis,tim-boetsch,phil-davis,L,False,Light Heavyweight,29,26,182.88,187.96,187.96,200.66,Orthodox,Orthodox,2.1599999999999997,2.688886666666667,0.486,0.623,,,,,0.8,2.3333,0.2,0.567,,,0.2,0.6667
2010-11-20,Joe Lauzon,George Sotiropoulos,joe-lauzon,george-sotiropoulos,L,False,Lightweight,26,33,177.8,177.8,180.34,180.34,Orthodox,Orthodox,0.85,1.5333333333333334,0.543,0.41,,,,,2.0,2.0,0.665,0.585,,,2.25,1.6667
2010-11-20,Brian Foster,Matt Brown,brian-foster,matt-brown,W,False,Welterweight,26,29,175.26,182.88,180.34,190.5,Orthodox,Orthodox,0.9333333333333333,1.85714,0.35,0.614,,,,,0.75,0.4286,0.375,0.286,,,0.25,1.4286
2010-11-20,Mark Munoz,Aaron Simpson,mark-munoz,aaron-simpson,W,False,Middleweight,32,36,182.88,182.88,182.88,185.42,Orthodox,Orthodox,1.6533333333333333,2.0,0.444,0.493,,,,,1.0,2.0,0.268,0.633,,,0.4,0.25
2010-11-20,Karo Parisyan,Dennis Hallman,karo-parisyan,dennis-hallman,L,False,Welterweight,28,34,177.8,175.26,182.88,182.88,Orthodox,Orthodox,2.07222,0.7111133333333334,0.408,0.285,,,,,4.4167,1.3333,0.558,0.22,,,0.8333,1.6667
2010-11-20,Mike Lullo,Edson Barboza,mike-lullo,edson-barboza,L,False,Lightweight,31,24,172.72,180.34,178.0,190.5,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-11-20,Paul Kelly,TJ O'Brien,paul-kelly,tj-o-brien,W,False,Lightweight,26,23,175.26,187.96,177.8,196.0,Orthodox,Orthodox,2.466666666666667,,0.36,,,,,,1.1429,,0.523,,,,1.1429,
2010-11-20,Tyson Griffin,Nik Lentz,tyson-griffin,nik-lentz,L,False,Lightweight,26,26,167.64,172.72,172.72,172.72,Orthodox,Orthodox,3.078786666666667,3.45,0.363,0.503,,,,,1.0909,4.75,0.371,0.44,,,0.8182,1.75
2010-12-04,Jonathan Brookins,Michael Johnson,jonathan-brookins,michael-johnson,W,True,Lightweight,25,24,182.88,177.8,185.42,185.42,Southpaw,Southpaw,,,,,,,,,,,,,,,,
2010-12-04,Igor Pokrajac,Stephan Bonnar,igor-pokrajac,stephan-bonnar,L,False,Light Heavyweight,31,33,182.88,193.04,193.04,198.12,Orthodox,Orthodox,1.3333333333333333,2.038886666666667,0.46,0.397,,,,,1.6667,0.8333,0.553,0.178,,,0.3333,0.9167
2010-12-04,Kendall Grove,Demian Maia,kendall-grove,demian-maia,L,False,Middleweight,28,33,198.12,185.42,200.66,182.88,Orthodox,Southpaw,1.3636333333333333,0.9333333333333333,0.415,0.471,,,,,0.3636,1.7778,0.364,0.406,,,1.5455,1.1111
2010-12-04,Rick Story,Johny Hendricks,rick-story,johny-hendricks,W,False,Welterweight,26,27,175.26,175.26,180.34,175.26,Southpaw,Southpaw,2.56,2.283333333333333,0.398,0.59,,,,,3.0,3.75,0.742,0.375,,,1.6,1.0
2010-12-04,Nam Phan,Leonard Garcia,nam-phan,leonard-garcia,L,False,Featherweight,27,31,167.64,177.8,177.8,175.26,Orthodox,Orthodox,,1.0888866666666668,,0.493,,,,,,0.0,,0.0,,,,1.0
2010-12-04,Cody McKenzie,Aaron Wilkinson,cody-mckenzie,aaron-wilkinson,W,False,Lightweight,22,23,182.88,177.8,182.88,183.0,Switch,Orthodox,,,,,,,,,,,,,,,,
2010-12-04,Ian Loveland,Tyler Toner,ian-loveland,tyler-toner,W,False,Featherweight,27,27,172.72,172.72,177.8,177.8,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-12-04,Sako Chivitchian,Kyle Watson,sako-chivitchian,kyle-watson,L,False,Lightweight,26,31,180.34,182.88,180.0,178.0,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-12-04,Nick Pace,Will Campuzano,nick-pace,will-campuzano,W,False,Bantamweight,23,24,170.18,175.26,172.72,177.8,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-12-04,Fredson Paixao,Pablo Garza,fredson-paixao,pablo-garza,L,False,Featherweight,31,27,167.64,185.42,167.64,185.42,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2010-12-04,David Branch,Rich Attonito,david-branch,rich-attonito,W,False,Middleweight,29,33,185.42,177.8,198.12,182.88,Orthodox,Orthodox,1.1666666666666667,1.6333333333333333,0.495,0.335,,,,,1.5,0.5,0.15,0.165,,,0.0,0.0
2010-12-11,Josh Koscheck,Georges St-Pierre,josh-koscheck,georges-st-pierre,L,True,Welterweight,33,29,177.8,180.34,185.42,193.04,Orthodox,Orthodox,1.1843133333333333,3.2583333333333333,0.416,0.588,,,,,1.9412,3.875,0.548,0.767,,,0.4118,1.375
2010-12-11,Stefan Struve,Sean McCorkle,stefan-struve,sean-mccorkle,W,False,Heavyweight,22,34,210.82,200.66,213.36,205.74,Orthodox,Orthodox,0.9222199999999999,0.0,0.473,0.0,,,,,0.3333,0.0,0.333,0.0,,,2.3333,2.0
2010-12-11,Jim Miller,Charles Oliveira,jim-miller,charles-oliveira,W,False,Lightweight,27,21,172.72,177.8,180.34,187.96,Southpaw,Orthodox,1.8833333333333333,1.2666666666666666,0.351,0.565,,,,,2.0,1.0,0.355,0.11,,,2.0,1.5
2010-12-11,Mac Danzig,Joe Stevenson,mac-danzig,joe-stevenson,W,False,Lightweight,30,28,172.72,170.18,177.8,177.8,Orthodox,Orthodox,2.009526666666667,1.3435866666666667,0.486,0.51,,,,,1.0,2.2308,0.476,0.466,,,0.5714,1.4615
2010-12-11,Thiago Alves,John Howard,thiago-alves,john-howard,W,False,Welterweight,27,27,175.26,170.18,177.8,180.34,Orthodox,Orthodox,1.9179466666666667,1.0266666666666666,0.478,0.58,,,,,0.4615,3.0,0.308,0.674,,,0.3077,0.8
2010-12-11,Joe Doerksen,Dan Miller,joe-doerksen,dan-miller,L,False,Middleweight,33,29,182.88,185.42,190.5,187.96,Orthodox,Orthodox,0.8916666666666667,1.2857133333333333,0.583,0.304,,,,,1.5,1.0,0.349,0.157,,,1.5,1.1429
